t,el1,el2
5362,0.961453,1.2113638
5363,1.1472055,1.2635952
5364,1.2470975,1.3189448
5365,1.308112,1.3377926
5366,1.3300116,1.339746
5367,1.2810625,1.2974372
5368,1.2029281,1.2835805
5369,1.0950739,1.2351815
5370,0.97636795,1.1827012
5371,0.83697855,1.1139178
5372,0.6884375,1.0353483
5373,0.4953344,0.9396366
5374,0.30836743,0.84952277
5375,0.082294114,0.75557846
5376,-0.18337484,0.6447739
5377,-0.44098473,0.55123657
5378,-0.71887136,0.44223133
5379,-1.0101733,0.3418168
5380,-1.2961739,0.24000078
5381,-1.5781299,0.15487038
5382,-1.8362797,0.061913226
5383,-2.0670753,-0.020698361
5384,-2.2470388,-0.09168884
5385,-2.3603187,-0.16121577
5386,-2.3232303,-0.23131216
5387,-1.802857,-0.2527809
5388,-0.94577336,-0.2855702
5389,-0.5434008,-0.29598176
5390,-0.19361751,-0.317356
5391,0.07888915,-0.33830917
5392,0.36790588,-0.35886443
5393,0.6171183,-0.38845158
5394,0.8829593,-0.40757805
5395,1.090948,-0.4452854
5396,1.2830416,-0.4830486
5397,1.4082159,-0.5269355
5398,1.4730092,-0.5687844
5399,1.4760802,-0.6238819
5400,1.427912,-0.6864551
5401,1.3495649,-0.75788736
5402,1.2570183,-0.8233095
5403,1.1356637,-0.88023865
5404,0.9928888,-0.9394777
5405,0.806577,-1.0224773
5406,0.6316893,-1.0617756
5407,0.41521677,-1.1132996
5408,0.1505913,-1.1642791
5409,-0.09869569,-1.1697341
5410,-0.38774437,-1.1745266
5411,-0.7001577,-1.1541142
5412,-1.0022694,-1.1181022
5413,-1.3066975,-1.0268629
5414,-1.5978999,-0.9104738
5415,-1.8707863,-0.75931454
5416,-2.1078906,-0.5949153
5417,-2.2910814,-0.3713137
5418,-2.3844843,-0.13259779
5419,-2.3028586,0.12838614
5420,-1.6246574,0.40775794
5421,-0.89954865,0.67217207
5422,-0.5031978,0.9048882
5423,-0.21012135,1.0812175
5424,0.038239423,1.2176133
5425,0.35533428,1.394243
5426,0.61435664,1.4866914
5427,0.86318874,1.5287879
5428,1.0643765,1.5936551
5429,1.1971784,1.6122112
5430,1.2874871,1.628557
5431,1.3017051,1.6100732
5432,1.2710446,1.5708827
5433,1.200882,1.5320079
5434,1.0955185,1.469097
5435,0.986967,1.3782642
5436,0.85129076,1.286481
5437,0.71816427,1.1743923
5438,0.5376902,1.0812304
5439,0.35412416,0.97987574
5440,0.13132785,0.85241365
5441,-0.10820209,0.73151624
5442,-0.36196524,0.6090258
5443,-0.6424855,0.48417163
5444,-0.9291487,0.3576339
5445,-1.2158594,0.21480043
5446,-1.4845942,0.11181155
5447,-1.7500727,0.0034069682
5448,-1.9896681,-0.11819859
5449,-2.1920128,-0.25120872
5450,-2.3319376,-0.27812818
5451,-2.3557475,-0.35799435
5452,-2.0560977,-0.43152928
5453,-1.1842574,-0.46484473
5454,-0.6347471,-0.50204563
5455,-0.29010403,-0.55234486
5456,0.0017370064,-0.55602175
5457,0.27984157,-0.60245085
5458,0.5588519,-0.6251126
5459,0.81646883,-0.64422756
5460,1.0526733,-0.6765834
5461,1.2311944,-0.7174941
5462,1.3916793,-0.74640405
5463,1.4803241,-0.79397666
5464,1.5078223,-0.8390121
5465,1.473977,-0.8936142
5466,1.4090551,-0.9458463
5467,1.3206607,-0.98511696
5468,1.2106501,-1.0419537
5469,1.076837,-1.1042082
5470,0.9174419,-1.163999
5471,0.73375523,-1.2083111
5472,0.5338231,-1.2429436
5473,0.29744896,-1.3146102
5474,0.031228177,-1.2918993
5475,-0.24932787,-1.2779438
5476,-0.5492183,-1.2447592
5477,-0.8614305,-1.1806833
5478,-1.1782993,-1.0768939
5479,-1.4752979,-0.9329669
5480,-1.7574695,-0.7543526
5481,-2.0091097,-0.5179425
5482,-2.2266586,-0.2701954
5483,-2.3560772,0.021035803
5484,-2.3580914,0.32714993
5485,-1.9525487,0.6449657
5486,-1.1374704,0.9595662
5487,-0.6627346,1.2149189
5488,-0.3412653,1.414814
5489,-0.052174367,1.5680432
5490,0.22900712,1.702899
5491,0.48791894,1.7845563
5492,0.74281186,1.8346577
5493,0.95549554,1.8605765
5494,1.1223453,1.8759713
5495,1.2021123,1.8561338
5496,1.2590284,1.8211615
5497,1.2406942,1.7773341
5498,1.1761221,1.7168424
5499,1.1055489,1.6399522
5500,1.7805417,0.43505505
5501,1.683694,0.2971368
5502,1.5421013,0.1567273
5503,1.3683922,0.027573511
5504,1.1298993,-0.098977104
5505,0.8878575,-0.2278882
5506,0.5999018,-0.32776377
5507,0.26985046,-0.4396071
5508,-0.04389709,-0.5176356
5509,-0.38737923,-0.60214674
5510,-0.7312924,-0.6686819
5511,-1.070176,-0.7466411
5512,-1.3848625,-0.77774066
5513,-1.6936028,-0.81219375
5514,-1.9209468,-0.8327191
5515,-2.1024659,-0.839498
5516,-2.1951163,-0.8291619
5517,-2.0067616,-0.7949357
5518,-1.389376,-0.725381
5519,-0.7919964,-0.62001324
5520,-0.44665986,-0.48195928
5521,-0.2076761,-0.2702729
5522,0.04965802,0.05234246
5523,0.28170273,0.47254786
5524,0.51594645,0.91527826
5525,0.746329,1.2983242
5526,0.96216476,1.6284935
5527,1.1466006,1.8692659
5528,1.3109349,2.047291
5529,1.4363016,2.1210272
5530,1.5100684,2.1294808
5531,1.5287519,2.0705285
5532,1.5191255,1.9651664
5533,1.459521,1.8552271
5534,1.3754343,1.7217346
5535,1.252214,1.585163
5536,1.0938487,1.4224474
5537,0.9047648,1.2708433
5538,0.68505883,1.1193151
5539,0.42656502,0.96387506
5540,0.14034799,0.80559844
5541,-0.17006801,0.6513415
5542,-0.4926718,0.4909991
5543,-0.8061135,0.33767888
5544,-1.1159405,0.17690194
5545,-1.4093736,0.038823072
5546,-1.6991967,-0.116089754
5547,-1.9295111,-0.24808614
5548,-2.124175,-0.38736755
5549,-2.2271476,-0.5186881
5550,-2.1086106,-0.63806826
5551,-1.5113544,-0.73471195
5552,-0.85845083,-0.8138077
5553,-0.4860398,-0.8715153
5554,-0.22678787,-0.87627995
5555,0.016057016,-0.8335818
5556,0.22665378,-0.6931505
5557,0.48166052,-0.4544197
5558,0.71874094,-0.117587626
5559,0.9418905,0.28249604
5560,1.148965,0.67095256
5561,1.3304062,1.038925
5562,1.4854157,1.3076242
5563,1.6109766,1.5105258
5564,1.6870716,1.6215979
5565,1.7182488,1.643562
5566,1.6937774,1.6041021
5567,1.6353966,1.508291
5568,1.5335156,1.3682705
5569,1.3925915,1.2502365
5570,1.2134632,1.1121541
5571,0.9879188,0.96062046
5572,0.71857244,0.8046336
5573,0.43282455,0.64720345
5574,0.10727229,0.4819768
5575,-0.23532556,0.32421696
5576,-0.5855891,0.16967925
5577,-0.93213356,0.010250311
5578,-1.2720337,-0.14840746
5579,-1.5807956,-0.29736146
5580,-1.8600891,-0.45810968
5581,-2.106656,-0.59843296
5582,-2.2845743,-0.73906875
5583,-2.3551397,-0.8774693
5584,-2.116503,-0.99032754
5585,-1.4676181,-1.0962402
5586,-0.91511947,-1.1842201
5587,-0.55794656,-1.2432319
5588,-0.30511025,-1.2631329
5589,-0.057940196,-1.2112718
5590,0.18562222,-1.0774966
5591,0.4205858,-0.8372924
5592,0.65423787,-0.50134975
5593,0.89810115,-0.11165646
5594,1.097073,0.31086987
5595,1.281251,0.6478123
5596,1.4228146,0.9264413
5597,1.504119,1.1386591
5598,1.5498817,1.2920533
5599,1.5466986,1.3995628
5600,1.4937884,1.3991377
5601,1.4044907,1.3747778
5602,1.2816836,1.3013409
5603,1.1286527,1.2011942
5604,0.94633985,1.0902206
5605,0.715545,0.9586734
5606,0.45376867,0.81939703
5607,0.15571824,0.66557205
5608,-0.16470629,0.52347505
5609,-0.51364297,0.36415148
5610,-0.8312911,0.20432147
5611,-1.1581984,0.039192624
5612,-1.4798537,-0.120885886
5613,-1.7654082,-0.28211004
5614,-2.0155826,-0.44056833
5615,-2.2162545,-0.5864996
5616,-2.3273065,-0.74998575
5617,-2.2177575,-0.89614
5618,-1.6617042,-1.0518612
5619,-1.0262262,-1.1743733
5620,-0.6218559,-1.2554435
5621,-0.36470303,-1.3297341
5622,-0.10829437,-1.3506573
5623,0.12455915,-1.3047491
5624,0.3628605,-1.1271152
5625,0.5884156,-0.84987366
5626,0.82572335,-0.4898421
5627,1.0302687,-0.08760032
5628,1.2236233,0.31521386
5629,1.3871969,0.62733525
5630,1.5138663,0.88734055
5631,1.5839846,1.0903847
5632,1.6282853,1.241149
5633,1.6103376,1.3053248
5634,1.5499413,1.3036463
5635,1.4528462,1.2764491
5636,1.3109976,1.1859256
5637,1.1411052,1.0979027
5638,0.9291948,0.9902067
5639,0.67248535,0.8499513
5640,0.37670204,0.7087001
5641,0.06194665,0.5589638
5642,-0.27842978,0.4076531
5643,-0.6268979,0.25425673
5644,-0.97154695,0.09878954
5645,-1.3108319,-0.06670297
5646,-1.6217251,-0.23341446
5647,-1.9146132,-0.41482693
5648,-2.1492538,-0.5644515
5649,-2.3330607,-0.7376234
5650,-2.4123073,-0.90151846
5651,-2.186222,-1.0465841
5652,-1.5547216,-1.2029027
5653,-0.96833944,-1.347139
5654,-0.62588,-1.4056408
5655,-0.36584634,-1.4556696
5656,-0.118267864,-1.4302791
5657,0.12690002,-1.279828
5658,0.36809534,-1.0003885
5659,0.61482126,-0.6320542
5660,0.84075946,-0.20299274
5661,1.0525417,0.17488965
5662,1.2401406,0.47425672
5663,1.3738381,0.72365236
5664,1.468334,0.94795567
5665,1.54347,1.1095678
5666,1.5364094,1.2005848
5667,1.4958448,1.2206687
5668,1.4225007,1.1925347
5669,1.3145176,1.1363052
5670,1.1563911,1.0483189
5671,0.96943754,0.91878206
5672,0.73853064,0.8207626
5673,0.47474802,0.6799679
5674,0.17482883,0.5430958
5675,-0.14738744,0.3980132
5676,-0.4852343,0.23864143
5677,-0.82346517,0.08267942
5678,-1.1581908,-0.08715408
5679,-1.4705032,-0.2581371
5680,-1.7785709,-0.4455707
5681,-2.0241003,-0.60080576
5682,-2.2387793,-0.7661621
5683,-2.3606853,-0.9379662
5684,-2.267961,-1.1146665
5685,-1.745255,-1.2495816
5686,-1.093475,-1.3833085
5687,-0.6908443,-1.4972706
5688,-0.41979566,-1.5577956
5689,-0.16739263,-1.5473344
5690,0.06556778,-1.407778
5691,0.30228394,-1.0903145
5692,0.5438378,-0.692969
5693,0.7816247,-0.23968332
5694,0.98681945,0.109652326
5695,1.1832021,0.3971399
5696,1.3481268,0.64384073
5697,1.4698431,0.8442812
5698,1.5637976,1.019986
5699,1.590372,1.1074603
5700,1.5773176,1.1384917
5701,1.5286809,1.1118762
5702,1.4356178,1.0586185
5703,1.3043878,0.9758893
5704,1.1290497,0.86962026
5705,0.9146047,0.7399912
5706,0.6676869,0.6160326
5707,0.37533456,0.47127688
5708,0.05800961,0.33231065
5709,-0.28278375,0.17005906
5710,-0.6462373,-0.003966493
5711,-0.9758346,-0.16583398
5712,-1.3101509,-0.3272821
5713,-1.6289713,-0.5033965
5714,-1.9135655,-0.6833191
5715,-2.162433,-0.8640452
5716,-2.3513825,-1.0293806
5717,-2.4359925,-1.2024847
5718,-2.2533524,-1.3556241
5719,-1.5970871,-1.4935949
5720,-0.9988594,-1.5989919
5721,-0.65220016,-1.6647568
5722,-0.386691,-1.6607082
5723,-0.13758136,-1.4519975
5724,0.09940293,-1.079266
5725,0.3498316,-0.6019775
5726,0.5721253,-0.20330234
5727,0.82661605,0.108975455
5728,1.040159,0.36021495
5729,1.2341288,0.5855042
5730,1.369501,0.7919804
5731,1.4868913,0.94536906
5732,1.5451516,1.0278986
5733,1.5454123,1.0383302
5734,1.5148567,0.9998043
5735,1.419845,0.95098394
5736,1.3275154,0.8629757
5737,1.1827401,0.7557715
5738,0.9767412,0.62488025
5739,0.75819767,0.5023266
5740,0.49980792,0.3629706
5741,0.19839546,0.21658443
5742,-0.15617771,0.062148403
5743,-0.45717198,-0.103752755
5744,-0.8045656,-0.27879348
5745,-1.1444223,-0.45226657
5746,-1.4635069,-0.6510938
5747,-1.7532091,-0.8149441
5748,-2.0271802,-0.99713814
5749,-2.2385564,-1.1786886
5750,-2.3663442,-1.3405974
5751,-2.300468,-1.4976325
5752,-1.8159885,-1.6428269
5753,-1.1656018,-1.7513808
5754,-0.7285346,-1.8053665
5755,-0.45285293,-1.7770995
5756,-0.2262925,-1.5146656
5757,0.039646115,-1.0178502
5758,0.27855074,-0.5565899
5759,0.50360596,-0.22105467
5760,0.74257857,0.053045247
5761,0.96425945,0.29799852
5762,1.163319,0.5228886
5763,1.3192441,0.71307576
5764,1.4626763,0.86592484
5765,1.5467536,0.9354653
5766,1.5808315,0.93089765
5767,1.5768713,0.8948528
5768,1.5210153,0.8260063
5769,1.424694,0.7327389
5770,1.2957171,0.616843
5771,1.1306741,0.50012326
5772,0.925332,0.37071308
5773,0.6583781,0.22883803
5774,0.38364828,0.07392449
5775,0.07083536,-0.06984554
5776,-0.2649364,-0.23039411
5777,-0.6082719,-0.40631634
5778,-0.94476914,-0.5756173
5779,-1.2869389,-0.7770516
5780,-1.6007557,-0.95347023
5781,-1.8850003,-1.1388336
5782,-2.133665,-1.3114202
5783,-2.331165,-1.4883996
5784,-2.4366271,-1.6463733
5785,-2.294104,-1.7934319
5786,-1.7098188,-1.902981
5787,-1.081714,-1.940083
5788,-0.7046805,-1.8470703
5789,-0.43789285,-1.436368
5790,-0.19481319,-0.8950907
5791,0.062496815,-0.5181527
5792,0.31018946,-0.22993222
5793,0.5243236,0.027491437
5794,0.78509855,0.24213345
5795,1.0021465,0.42570314
5796,1.1891956,0.6407224
5797,1.3511535,0.74941385
5798,1.4620526,0.8230851
5799,1.5371553,0.8147343
